PO No,Forwarder Name,PO Created By,Vendor Code,Vendor Name,Vendor Country Name,Consignee Code,Incoterm Origin,PO Delivery Date,PO Item,Material No,Material Short Text,PO Quantity,Total GR Qty,PO Line Process,PO Line Status
68038377,,TNIELSEN,1900014549,Sirmaxo Chemicals Pvt Ltd,India,X12001,DAP,2025-05-30,10,S1531042,Chlorhex.diglu.7.1% gel cord.c.TBE/20g,96000,0,LTA,OPEN
68038423,,TNIELSEN,1900012047,Square Pharmaceuticals PLC,Bangladesh,X12001,DAP,2025-04-30,10,S1533005,Flucloxacil125mg/5ml pdr/or liq/BOT100ml,9000,0,LTA,OPEN
68038376,,TNIELSEN,1900014308,MILAN LABORATORIES (INDIA) PVT. LTD,India,X12001,DAP,2025-07-15,10,S1537135,Sul.200mg+Trim.40mg/5ml or.sus/BOT-100ml,50760,0,LTA,OPEN
68038375,,TNIELSEN,1900000443,Purna Pharmaceuticals N.V.,Belgium,X12004,DAP,2025-10-15,10,S1552510,Zinc oxide ointment 10%/TBE-100g,56000,0,LTA,OPEN
68038419,,AWEIS,1900005947,Fazzini s.r.l.,Italy,X12004,DAP,2025-03-31,10,S0845177,"Papersheet,crepe,ster.pack. /PAC-250/252",100,100,LTA,CLOSED
68038406,,AWEIS,1900008236,Fleischhacker GmbH & Co.KG,Germany,X12004,DAP,2025-03-05,10,S0845177,"Papersheet,crepe,ster.pack. /PAC-250/252",600,600,LTA,CLOSED
68038379,,MKAZEMI,1900014308,MILAN LABORATORIES (INDIA) PVT. LTD,India,X12001,DAP,2025-04-15,10,S1511502,Fluoxetine 20mg caps/PAC-10x10,20000,0,LTA,OPEN
68038380,,MKAZEMI,1900000468,Remedica Ltd.,Cyprus,X12001,DAP,2025-05-15,10,S1552412,Atenolol 50mg tabs/PAC-10x10,25000,0,LTA,OPEN
68038382,,MKAZEMI,1900000468,Remedica Ltd.,Cyprus,X12001,DAP,2025-04-30,10,S1555945,Clotrimazole 500mg vag.tabs/applicator,80960,0,LTA,OPEN
68038497,Kuehne + Nagel A/S,PLPETERSEN,1900015387,NRS Relief FZCO,Utd.Arab.Emir.,X12001,FCA,2025-04-15,12,S5085500,"Portable Warehouse,GI/Alu+PVC,24x10m",2,0,NONE,OPEN
68038497,Kuehne + Nagel A/S,PLPETERSEN,1900015387,NRS Relief FZCO,Utd.Arab.Emir.,X12001,FCA,2025-04-15,11,S5088048,High Performance Tent - 48M2,8,0,LTA,OPEN
68038412,,TNIELSEN,1900008082,Laboratorio Aldo-Union S.A.,Spain,X12004,DAP,2025-04-24,10,S1511500,Beclometa.oral inh. 0.05mg/ds 200ds,80000,0,NONE,OPEN
68038383,,MKAZEMI,1900014916,Sandoz d d,Slovenia,X12004,DAP,2025-05-10,10,S1505075,Amoxicillin 500mg disp.tab/PAC-100,69552,0,LTA,OPEN
68038394,,AWEIS,1900008382,United Poly Engineering Private Ltd,India,X12002,DAP,2025-02-07,10,S0921600,"Bottle,plastic,1L,w/screw cap",1088,1088,LTA,CLOSED
68038374,,TNIELSEN,1900019765,S Kant Healthcare Ltd.,India,X12001,DAP,2025-10-15,10,S1585009,Paracetamol 120mg/5ml or.liq/BOT-60ml,181440,0,LTA,OPEN
68038299,,MSERGIO,1900011349,KD Medical GmbH Hospital Products,Germany,X12002,DAP,2025-04-15,30,S0782440,"Syringe,insulin,1ml,U-100,30-31G/BOX-100",2688,0,LTA,OPEN
68038299,,MSERGIO,1900011349,KD Medical GmbH Hospital Products,Germany,X12002,DAP,2025-02-20,40,S0782440,"Syringe,insulin,1ml,U-100,30-31G/BOX-100",384,384,LTA,CLOSED
68038395,,BKERNKAMP,1900016551,Romsons International,India,X12001,DAP,2025-04-24,10,S0845208,"Tubing, oxygen supply, 7.6 mtr",16000,0,LTA,OPEN
68038390,,TNIELSEN,1900007417,DEMO S.A. Pharmaceutical Industry,Greece,X12001,DAP,2025-09-29,10,S1555680,Metronidazole inj 500mg/100ml vl/BOX-50,1008,0,LTA,OPEN
68038393,Kuehne + Nagel A/S,TNIELSEN,1900020581,JSC Kalceks,Latvia,X12004,FCA,2025-05-15,10,S1559355,Magn.sulph.inj 500mg/ml 10ml amp/BOX-10,6000,0,LTA,OPEN
68038391,,TNIELSEN,1900007417,DEMO S.A. Pharmaceutical Industry,Greece,X12001,DAP,2025-09-30,10,S1564320,Sod.chloride inj.0.9% 10ml/BOX-5,12000,0,LTA,OPEN
68038389,,TNIELSEN,1900001025,Durbin PLC,United Kingdom,X12004,DAP,2025-09-15,10,S1585000,Calc.glucon.inj 100mg/ml 10ml amp/BOX-10,3000,0,LTA,OPEN
68038429,,TNIELSEN,1900000983,Amstelfarma B.V.,Netherlands,X12004,DAP,2025-03-30,10,S1562020,Salbutamol oral inh. 0.1mg/ds 200ds,50000,16004,NONE,OPEN
68038398,,WGU,1900020333,DS Smith Packaging Denmark A/S,Denmark,X12004,DAP,2025-02-14,10,S8940100,"Pre-pack Carton, 45x35x15 cm, 0.024 m3",10000,10200,LTA,CLOSED
68038398,,WGU,1900020333,DS Smith Packaging Denmark A/S,Denmark,X12004,DAP,2025-02-14,20,S8942200,"Pre-pack Ctn,  37.5x29x19.5 cm, 0.021 m3",19500,20175,LTA,CLOSED
68038402,,WGU,1900006531,MC Emballage A/S,Denmark,X12004,DAP,2025-02-19,10,S8941500,"Pre-pack Carton, 70x19x10 cm, 0.014 m3",7680,7484,NONE,CLOSED
68038399,,WGU,1900020333,DS Smith Packaging Denmark A/S,Denmark,X12011,DAP,2025-02-13,10,S9004801,"Double-wall ctn.60x40x20 cm, 0.048 m3",4368,4443,LTA,CLOSED
68038399,,WGU,1900020333,DS Smith Packaging Denmark A/S,Denmark,X12011,DAP,2025-02-13,20,S9005301,"Double-wall ctn.50x30x35 cm, 0.053 m3",5376,5592,LTA,CLOSED
68038399,,WGU,1900020333,DS Smith Packaging Denmark A/S,Denmark,X12011,DAP,2025-02-13,30,S9010633,"Double-wall ctn.80x40x33 cm, 0.106 m3",8064,8034,LTA,CLOSED
68038399,,WGU,1900020333,DS Smith Packaging Denmark A/S,Denmark,X12011,DAP,2025-02-13,40,S9016023,"Double-wall ctn.80x40x50 cm, 0.160 m3",6720,6666,LTA,OPEN
68038405,,WGU,1900009169,Smurfit Kappa GmbH,Germany,X12004,DAP,2025-02-06,10,S9005301,"Double-wall ctn.50x30x35 cm, 0.053 m3",6760,7393,LTA,CLOSED
68038405,,WGU,1900009169,Smurfit Kappa GmbH,Germany,X12004,DAP,2025-02-12,20,S9010633,"Double-wall ctn.80x40x33 cm, 0.106 m3",7280,7340,LTA,CLOSED
68038405,,WGU,1900009169,Smurfit Kappa GmbH,Germany,X12004,DAP,2025-02-12,30,S9016023,"Double-wall ctn.80x40x50 cm, 0.160 m3",7800,8050,LTA,CLOSED
68038405,,WGU,1900009169,Smurfit Kappa GmbH,Germany,X12004,DAP,2025-02-06,40,S9012012,"Double-wall ctn.80x60x25 cm, 0.120 m3",3900,3690,LTA,CLOSED
68038396,Scan Global Logistics A/S,AWEIS,1900020102,Qingdao LEFF International,China,X12002,FCA,2025-01-23,10,S0921602,"Counting tray, triangular, round tablets",2000,2000,NONE,CLOSED
68038396,Scan Global Logistics A/S,AWEIS,1900020102,Qingdao LEFF International,China,X12002,FCA,2025-01-23,20,S0845242,"Hanger, urine bag, two hooks/PAC-10",700,700,NONE,CLOSED
68038397,Kuehne + Nagel A/S,IMUNOZ,1900022780,Spectrum Diagnostics,Egypt,X12002,FCA,2025-03-15,10,S0584005,"Test strip,urine,gluc/prot,box-100",1100,0,LTA,OPEN
62000183,Kuehne + Nagel A/S,PLPETERSEN,1900016865,Streamflow Polyweave PVT. LTD.,India,X44906,FCA,2025-02-24,10,S0575060,"Plastic Mat w/o logo,1.8 x 0.9m/BALE-25",720,0,NONE,OPEN
62000178,Kuehne + Nagel A/S,NSEREK,1900020051,Real Relief ApS,Denmark,X44906,FCA,2025-01-20,10,S5006122,"WASH&DignityKit,firstResp,1HH,noPurifTab",2268,2268,LTA,CLOSED
68038407,Kuehne + Nagel A/S,STAHERISAEID,1900015781,JINHUA LONGTAI IMP EXP TRADING,China,X12001,FCA,2025-03-24,10,S0521425,"Sachet,tablet,plastic,10x16cm/PAC-100",169344,0,LTA,OPEN
68038420,,NANXIONNAZ,1900002764,Jose Miguel Poveda S.A. (JOMIPSA),Spain,X12004,DAP,2025-02-14,10,S5006122,"WASH&DignityKit,firstResp,1HH,noPurifTab",288,288,LTA,CLOSED
62000186,Kuehne + Nagel A/S,PLPETERSEN,1900015387,NRS Relief FZCO,Utd.Arab.Emir.,X44906,FCA,2025-02-24,10,S5088048,High Performance Tent - 48M2,34,34,LTA,CLOSED
62000186,Kuehne + Nagel A/S,PLPETERSEN,1900015387,NRS Relief FZCO,Utd.Arab.Emir.,X44906,FCA,2025-02-24,20,S5088024,High Performance Tent - 24M2,204,204,LTA,CLOSED
68038425,,BKERNKAMP,1900000451,SECA GmbH & Co. KG,Germany,X12001,DAP,2025-05-05,10,S0114520,"Length/height board,baby/child/adult",480,0,LTA,OPEN
68038425,,BKERNKAMP,1900000451,SECA GmbH & Co. KG,Germany,X12001,DAP,2025-05-05,20,S0114520,"Length/height board,baby/child/adult",336,0,LTA,OPEN
68038425,,BKERNKAMP,1900000451,SECA GmbH & Co. KG,Germany,X12001,DAP,2025-05-19,40,S0114520,"Length/height board,baby/child/adult",336,0,LTA,OPEN
68038425,,BKERNKAMP,1900000451,SECA GmbH & Co. KG,Germany,X12001,DAP,2025-06-02,60,S0114520,"Length/height board,baby/child/adult",240,0,LTA,OPEN
68038425,,BKERNKAMP,1900000451,SECA GmbH & Co. KG,Germany,X12001,DAP,2025-05-05,30,S0141023,"Scale,mother/child,batteries,solar,250kg",600,0,LTA,OPEN
68038425,,BKERNKAMP,1900000451,SECA GmbH & Co. KG,Germany,X12001,DAP,2025-05-19,50,S0141023,"Scale,mother/child,batteries,solar,250kg",600,0,LTA,OPEN
68038424,,BKERNKAMP,1900019467,Barna Import Medica S.A.,Spain,X12004,DAP,2025-03-26,10,S0305027,"Gown,surg,nonsterile,nonwoven,HP,disp,XL",3000,0,LTA,OPEN
68038453,,WGU,1900003974,Walpak A/S,Denmark,X12004,DAP,2025-02-14,10,S8902068,Paper roll 250/580mm x 300m,30,32,NONE,CLOSED
68038408,Kuehne + Nagel A/S,STAHERISAEID,1900020040,Gemini Global Limited,China,X12010,FCA,2025-02-28,10,S1993554,"Users guide Recreation Kit, English",34560,0,LTA,OPEN
68038408,Kuehne + Nagel A/S,STAHERISAEID,1900020040,Gemini Global Limited,China,X12010,FCA,2025-02-28,20,S1993545,"Book, children's, cardboard",10368,0,LTA,OPEN
68038442,Kuehne + Nagel A/S,PLPETERSEN,1900006246,"Puyoung Ind. Co., Ltd.","South Korea,Rep",X12001,FCA,2025-02-17,10,S5086014,Plastic Tarpaulin F.R. Sheet (4x5m),6000,0,NONE,OPEN
68038404,Kuehne + Nagel A/S,STAHERISAEID,1900012695,"Hangzhou Cereal, Oils &",China,X12010,FCA,2025-02-20,10,S4410040,"Book,exercise,A5,ruled,48pgs,ARABIC/P-20",15360,0,LTA,OPEN
68038404,Kuehne + Nagel A/S,STAHERISAEID,1900012695,"Hangzhou Cereal, Oils &",China,X12010,FCA,2025-02-20,20,S4410030,"Book,exercise,A5,sqre,48 pgs,ARABIC/P-20",14400,0,LTA,OPEN
68038404,Kuehne + Nagel A/S,STAHERISAEID,1900012695,"Hangzhou Cereal, Oils &",China,X12010,FCA,2025-04-01,30,S4410040,"Book,exercise,A5,ruled,48pgs,ARABIC/P-20",15360,0,LTA,OPEN
68038404,Kuehne + Nagel A/S,STAHERISAEID,1900012695,"Hangzhou Cereal, Oils &",China,X12010,FCA,2025-04-01,40,S4410030,"Book,exercise,A5,sqre,48 pgs,ARABIC/P-20",14400,0,LTA,OPEN
68038421,Kuehne + Nagel A/S,MKAZEMI,1900010421,Fulton Medicinali S.p.A.,Italy,X12004,FCA,2025-08-03,10,S1585007,Paracetamol 125mg supp/PAC-10,6496,0,LTA,OPEN
68038403,Kuehne + Nagel A/S,STAHERISAEID,1900012695,"Hangzhou Cereal, Oils &",China,X12010,FCA,2025-02-25,10,S2684006,"Colouring pencils,12 ass cols,in case",146880,0,LTA,OPEN
68038403,Kuehne + Nagel A/S,STAHERISAEID,1900012695,"Hangzhou Cereal, Oils &",China,X12010,FCA,2025-02-25,20,S4460701,"Pencil,HB grade,black lead/BOX-10",69120,0,LTA,OPEN
68038403,Kuehne + Nagel A/S,STAHERISAEID,1900012695,"Hangzhou Cereal, Oils &",China,X12010,FCA,2025-04-01,30,S2684006,"Colouring pencils,12 ass cols,in case",146880,0,LTA,OPEN
68038403,Kuehne + Nagel A/S,STAHERISAEID,1900012695,"Hangzhou Cereal, Oils &",China,X12010,FCA,2025-04-01,40,S4460701,"Pencil,HB grade,black lead/BOX-10",69120,0,LTA,OPEN
68038413,Kuehne + Nagel A/S,TNIELSEN,1900001709,Ovelle Limited,Ireland,X12001,FCA,2025-03-19,10,S1568201,Permethrin 5% cream/TBE 30g,95000,18560,LTA,OPEN
68038426,,AWEIS,1900015844,Wrangler Instruments,Pakistan,X12001,DAP,2025-05-01,10,S0211000,"Basin,kidney,stainless steel,825ml",7680,0,LTA,OPEN
68038427,,AWEIS,1900016551,Romsons International,India,X12001,DAP,2025-05-20,10,S0374015,"Tube,suction,CH10,L50cm,ster,disp",75000,0,LTA,OPEN
68038427,,AWEIS,1900016551,Romsons International,India,X12001,DAP,2025-05-20,20,S0370125,"Prongs,nasal,Oxygen,neonate,s.u.",40000,0,LTA,OPEN
68038447,Kuehne + Nagel A/S,TNIELSEN,1900000983,Amstelfarma B.V.,Netherlands,X12004,FCA,2025-05-30,10,S1532305,Ketamine inj 50mg/ml 10ml vial/BOX-25 nt,3000,942,LTA,OPEN
62000181,Kuehne + Nagel A/S,NANXIONNAZ,1900001086,Butyl Products Ltd.,United Kingdom,X44906,FCA,2025-04-15,10,S5006019,"Water tank,collapsible,5000l,w/dist.kit",42,0,LTA,OPEN
68038416,,AWEIS,1900001115,Chempatex Medizinische,Germany,X12001,DAP,2025-05-16,10,S0512020,"Bandage,gauze,5cmx5m,roll",108000,0,LTA,OPEN
68038415,,AWEIS,2300012709,PT Damarus Panen Utama,Indonesia,X12001,DAP,2025-06-16,10,S0845065,"Timer,for respiration,ARI (mark 2)",10000,0,LTA,OPEN
68038414,,AWEIS,1900001652,Moneray International Ltd.,China,X12002,DAP,2025-05-09,10,S0845065,"Timer,for respiration,ARI (mark 2)",10000,0,LTA,OPEN
68038417,,AWEIS,1900021784,Durable Hospital Supplies,Pakistan,X12002,DAP,2025-03-21,10,S0726000,"Forceps,artery,Kocher,140mm,str",30000,8000,LTA,OPEN
68038417,,AWEIS,1900021784,Durable Hospital Supplies,Pakistan,X12002,DAP,2025-05-01,20,S0768400,"Retractor,vaginal,Doyen,45x85mm",1000,0,LTA,OPEN
68038417,,AWEIS,1900021784,Durable Hospital Supplies,Pakistan,X12002,DAP,2025-05-01,30,S0777000,"Speculum,vaginal,Graves,75x20mm",1000,0,LTA,OPEN
68038417,,AWEIS,1900021784,Durable Hospital Supplies,Pakistan,X12002,DAP,2025-05-01,40,S0777500,"Speculum,vaginal,Graves,95x35mm",1000,0,LTA,OPEN
68038418,,AWEIS,1900015844,Wrangler Instruments,Pakistan,X12002,DAP,2025-05-01,10,S0737000,"Forceps,tissue,standard,145mm,str",6000,0,LTA,OPEN
68038418,,AWEIS,1900015844,Wrangler Instruments,Pakistan,X12002,DAP,2025-05-01,20,S0739100,"Forceps,tissue,Duval,230mm",1000,0,LTA,OPEN
68038418,,AWEIS,1900015844,Wrangler Instruments,Pakistan,X12002,DAP,2025-05-01,30,S0743600,"Needle holder,Mayo-Hegar,180mm,str",6000,0,LTA,OPEN
68038418,,AWEIS,1900015844,Wrangler Instruments,Pakistan,X12002,DAP,2025-02-24,40,S0759820,"Probe,double-ended,145mm",8000,3600,LTA,OPEN
68038418,,AWEIS,1900015844,Wrangler Instruments,Pakistan,X12002,DAP,2025-05-01,50,S0773550,"Scissors,Deaver,140mm,cvd,s/b",5000,0,LTA,OPEN
68038418,,AWEIS,1900015844,Wrangler Instruments,Pakistan,X12002,DAP,2025-05-01,60,S0774700,"Scissors,gyneco,200mm,cvd,b/b",2000,0,LTA,OPEN
68038422,,NSEREK,1900001503,Katadyn Products Inc,Switzerland,X12004,DAP,2025-02-20,10,S5619903,"Filter, drinking, approx. 10L container",1056,1056,LTA,CLOSED
68038422,,NSEREK,1900001503,Katadyn Products Inc,Switzerland,,DAP,2025-02-20,20,S5619903,"Filter, drinking, approx. 10L container",200,200,LTA,CLOSED
68038434,,AWEIS,1900011349,KD Medical GmbH Hospital Products,Germany,X12004,DAP,2025-02-21,10,S0709200,"Cannula,IV short,16G,ster,disp",16000,16000,LTA,CLOSED
68038434,,AWEIS,1900011349,KD Medical GmbH Hospital Products,Germany,X12004,DAP,2025-02-21,20,S0709230,"Cannula,IV short,24G,ster,disp",16000,16000,LTA,CLOSED
68038434,,AWEIS,1900011349,KD Medical GmbH Hospital Products,Germany,X12004,DAP,2025-02-21,30,S0709231,"Cannula IV short 18G, ster, disp, BOX-50",1280,1280,LTA,CLOSED
68038434,,AWEIS,1900011349,KD Medical GmbH Hospital Products,Germany,X12004,DAP,2025-02-21,40,S0709232,"Cannula IV short 20G, ster, disp, BOX-50",2240,2240,LTA,CLOSED
68038434,,AWEIS,1900011349,KD Medical GmbH Hospital Products,Germany,X12004,DAP,2025-02-21,50,S0709233,"Cannula IV short 22G, ster, disp, BOX-50",1920,1920,LTA,CLOSED
68038434,,AWEIS,1900011349,KD Medical GmbH Hospital Products,Germany,X12004,DAP,2025-02-21,60,S0709234,"Cannula IV short 24G, ster, disp, BOX-50",1920,1920,LTA,CLOSED
68038434,,AWEIS,1900011349,KD Medical GmbH Hospital Products,Germany,X12004,DAP,2025-02-21,70,S0709237,"Needle scalp vein 25G, ster, disp,BOX-50",1440,1440,LTA,CLOSED
68038434,,AWEIS,1900011349,KD Medical GmbH Hospital Products,Germany,X12004,DAP,2025-02-21,80,S0782403,"Cannula,IV short,18G,SIP,ster,disp,BOX50",900,900,LTA,CLOSED
68038434,,AWEIS,1900011349,KD Medical GmbH Hospital Products,Germany,X12004,DAP,2025-02-21,90,S0782401,"Cannula,IV short,22G,SIP,ster,disp,BOX50",600,600,LTA,CLOSED
68038434,,AWEIS,1900011349,KD Medical GmbH Hospital Products,Germany,X12004,DAP,2025-02-21,100,S0782400,"Cannula,IV short,24G,SIP,ster,disp,BOX50",300,300,LTA,CLOSED
68038434,,AWEIS,1900011349,KD Medical GmbH Hospital Products,Germany,X12004,DAP,2025-03-14,110,S0747997,"NeedleSpinal22G(0.7x40mm)Ster,disp,BOX25",720,720,LTA,CLOSED
68038432,,AWEIS,1900005818,Missionpharma A/S,Denmark,X12004,DAP,2025-07-25,10,S0531990,"Infusion giving set,w/burette,ster,s.u.",99990,0,LTA,OPEN
68038428,,AWEIS,1900001612,Medela AG,Switzerland,X12004,DAP,2025-05-01,10,S0791500,"Vacuum extractor,Bird,manual,comple.set",200,0,LTA,OPEN
68038428,,AWEIS,1900001612,Medela AG,Switzerland,X12004,DAP,2025-05-01,20,S0791501,"Vacuum extractor,Bird(ant&post),manu,set",100,0,LTA,OPEN
62000180,Kuehne + Nagel A/S,NANXIONNAZ,1900001613,Medentech Ltd,Ireland,X44907,FCA,2025-01-30,20,S1588360,Water purif.(NaDCC) 1.67g tabs/PAC-200,1344,1344,LTA,CLOSED
68038433,,AWEIS,1900011351,Narang Medical Ltd.,India,X12001,DAP,2025-07-01,10,S0361020,"Drawsheet,plastic,90x180cm",63360,0,LTA,OPEN
68038436,,AWEIS,1900015318,Peak International Trade LTD,China,X12001,DAP,2025-05-01,10,S0983400,"Timer,60 min",6000,0,LTA,OPEN
68038437,,AWEIS,1900010631,HEALTHIUM MEDTECH LTD,India,X12001,DAP,2025-05-01,10,S0565050,"Sut,nonabs,DEC1,3/8,13-16mm,taper/BOX 36",1152,0,NONE,OPEN
68038439,,AWEIS,1900020102,Qingdao LEFF International,China,X12001,DAP,2025-06-06,10,S0845242,"Hanger, urine bag, two hooks/PAC-10",5000,0,NONE,OPEN
68038439,,AWEIS,1900020102,Qingdao LEFF International,China,X12001,DAP,2025-06-06,30,S0921602,"Counting tray, triangular, round tablets",5000,0,NONE,OPEN
68038435,,AWEIS,1900010631,HEALTHIUM MEDTECH LTD,India,X12001,DAP,2025-05-01,10,S0564004,"Sut,abs,DEC2,need 3/8 26mm,tri/BOX-36",4604,0,LTA,OPEN
68038435,,AWEIS,1900010631,HEALTHIUM MEDTECH LTD,India,X12001,DAP,2025-05-01,20,S0564040,"Sut,abs,DEC4,need 3/8 50mm,round/BOX-36",576,0,LTA,OPEN
68038435,,AWEIS,1900010631,HEALTHIUM MEDTECH LTD,India,X12001,DAP,2025-05-01,30,S0564030,"Sut,abs,DEC3,spool/BOX-36",576,0,LTA,OPEN
68038443,,BKERNKAMP,1900019467,Barna Import Medica S.A.,Spain,X12004,DAP,2025-03-03,10,S0305135,"Mask,surgic,typeIIR,tiestrap,disp.pack50",15000,15000,LTA,CLOSED
68038431,,TNIELSEN,1900001025,Durbin PLC,United Kingdom,X12004,DAP,2025-03-12,10,S1555950,Morphine sulph.inj 10mg/ml 1ml/BOX-10 nt,4140,4140,LTA,CLOSED
62000182,Kuehne + Nagel A/S,NSEREK,1900007256,Alpinter SA NV,Belgium,X44908,FCA,2025-02-04,10,S5007311,"Water-cont,LDPE,10l,collapsibl.,w/o logo",2800,2800,LTA,CLOSED
62000182,Kuehne + Nagel A/S,NSEREK,1900007256,Alpinter SA NV,Belgium,X44908,FCA,2025-02-04,20,S5007311,"Water-cont,LDPE,10l,collapsibl.,w/o logo",9200,9200,LTA,CLOSED
68038448,,TNIELSEN,1900014596,Macleods Pharmaceuticals Limited,India,X12001,DAP,2025-06-15,10,S1555930,"Nystatin oral sus 100,000IU/ml/BOT-30ml",65000,0,LTA,OPEN
68038444,,BKERNKAMP,1900019467,Barna Import Medica S.A.,Spain,X12004,DAP,2025-05-10,10,S0305160,"Respirator,FFP2/Surg N95,fluid-resist",10000,0,LTA,OPEN
62000185,Kuehne + Nagel A/S,JFRANDSEN,2300130532,RAMI KABALAN FZE,Utd.Arab.Emir.,X44908,FCA,2025-04-14,10,S0538207,Set Winter clothes-severe winter 5yrs,600,0,LTA,OPEN
62000185,Kuehne + Nagel A/S,JFRANDSEN,2300130532,RAMI KABALAN FZE,Utd.Arab.Emir.,X44908,FCA,2025-04-14,20,S0538209,Set Winter clothes-severe winter 9yrs,600,0,LTA,OPEN
62000185,Kuehne + Nagel A/S,JFRANDSEN,2300130532,RAMI KABALAN FZE,Utd.Arab.Emir.,X44908,FCA,2025-04-14,30,S0538210,Set Winter clothes-severe winter 12yrs,675,0,LTA,OPEN
62000185,Kuehne + Nagel A/S,JFRANDSEN,2300130532,RAMI KABALAN FZE,Utd.Arab.Emir.,X44908,FCA,2025-04-14,40,S0538211,Set Winter clothes-severe winter 14yrs,550,0,LTA,OPEN
62000185,Kuehne + Nagel A/S,JFRANDSEN,2300130532,RAMI KABALAN FZE,Utd.Arab.Emir.,X44908,FCA,2025-04-14,50,S0538212,Set Winter clothes-severe winter 16yrs,500,0,LTA,OPEN
68038441,,SHVISWANATHA,1900002764,Jose Miguel Poveda S.A. (JOMIPSA),Spain,X12004,DAP,2025-02-21,10,S5006276,"Multipurpose Cloth, cotton, 1x1.5m",5760,5760,LTA,CLOSED
68038446,,SHVISWANATHA,1900002764,Jose Miguel Poveda S.A. (JOMIPSA),Spain,X12004,DAP,2025-02-21,10,S0552003,Soap box,6300,6300,RFQ,CLOSED
68038445,Kuehne + Nagel A/S,TNIELSEN,1900020581,JSC Kalceks,Latvia,X12004,FCA,2025-05-15,10,S1559355,Magn.sulph.inj 500mg/ml 10ml amp/BOX-10,10000,0,LTA,OPEN
68038440,,AWEIS,1900010631,HEALTHIUM MEDTECH LTD,India,X12002,DAP,2025-02-21,10,S0565050,"Sut,nonabs,DEC1,3/8,13-16mm,taper/BOX 36",380,380,NONE,CLOSED
68038440,,AWEIS,1900010631,HEALTHIUM MEDTECH LTD,India,X12002,DAP,2025-02-21,20,S0564004,"Sut,abs,DEC2,need 3/8 26mm,tri/BOX-36",916,916,LTA,CLOSED
68038439,,AWEIS,1900020102,Qingdao LEFF International,China,X12001,DAP,2025-06-06,40,S0503017,"Tape,medical,paper,2.5cmx5m,roll,PAC-12",1500,0,NONE,OPEN
62000184,Kuehne + Nagel A/S,NANXIONNAZ,1900013306,K.K.Nag Pvt. Ltd,India,X44907,FCA,2025-02-20,10,S5007345,"Pan and ""P"" trap,for sq. plate 5007335",66,66,LTA,CLOSED
68038459,Kuehne + Nagel A/S,BKERNKAMP,1900005947,Fazzini s.r.l.,Italy,X12002,FCA,2025-03-20,10,S0539000,"Pin,safety,medium size/PAC-12",2000,0,LTA,OPEN
68038460,,BKERNKAMP,1900005947,Fazzini s.r.l.,Italy,X12004,DAP,2025-05-15,10,S0539000,"Pin,safety,medium size/PAC-12",20000,0,LTA,OPEN
68038459,Kuehne + Nagel A/S,BKERNKAMP,1900005947,Fazzini s.r.l.,Italy,X12002,FCA,2025-03-20,20,S0539000,"Pin,safety,medium size/PAC-12",4000,0,LTA,OPEN
68038449,,MKAZEMI,1900014308,MILAN LABORATORIES (INDIA) PVT. LTD,India,X12001,DAP,2025-04-20,10,S1555653,Metronidazole 250mg tabs PAC/10x10,146450,0,LTA,OPEN
68038470,,SHVISWANATHA,1900002764,Jose Miguel Poveda S.A. (JOMIPSA),Spain,X12004,DAP,2025-03-11,10,S5006122,"WASH&DignityKit,firstResp,1HH,noPurifTab",840,840,LTA,CLOSED
68038469,Kuehne + Nagel A/S,SHVISWANATHA,1900019545,Dunster House Ltd,United Kingdom,X12001,FCA,2025-03-17,10,S5007335,"Squatting plate,plastic,w/o pan,120x80cm",1250,0,LTA,OPEN
62000192,Kuehne + Nagel A/S,TNIELSEN,1900001026,B Braun Melsungen AG,Germany,X44906,FCA,2025-04-30,10,S1560823,Compound Sodium Lactate 1L bot/BOX-10,2760,0,NONE,OPEN
68038450,Scan Global Logistics A/S,LSUN,1900020904,"Hangzhou Biotest Biotech Co., Ltd",China,X12002,FCA,2025-03-03,10,S0584506,"Pregnancy,Urine,HCG,MidStream,1T/kit",8000,8000,LTA,CLOSED
68038514,,MSERGIO,1900011349,KD Medical GmbH Hospital Products,Germany,X12004,DAP,2025-03-17,10,S0747452,"Needle,disp,23G,ster/BOX-100",6300,6300,LTA,CLOSED
68038514,,MSERGIO,1900011349,KD Medical GmbH Hospital Products,Germany,X12004,DAP,2025-03-17,20,S0782205,"Syringe,disp,2ml,ster/BOX-100",4000,4000,LTA,CLOSED
68038514,,MSERGIO,1900011349,KD Medical GmbH Hospital Products,Germany,X12004,DAP,2025-03-17,30,S0782413,"Syringe,disp,10ml,ster/BOX-100",4992,4992,LTA,CLOSED
68038514,,MSERGIO,1900011349,KD Medical GmbH Hospital Products,Germany,X12004,DAP,2025-07-04,40,S0782425,"Syringe,disp,20ml,ster/BOX-100",4096,0,LTA,OPEN
68038514,,MSERGIO,1900011349,KD Medical GmbH Hospital Products,Germany,X12004,DAP,2025-03-17,50,S0747420,"Needle,disp,19G,ster/BOX-100",5600,5600,LTA,CLOSED
68038514,,MSERGIO,1900011349,KD Medical GmbH Hospital Products,Germany,X12004,DAP,2025-03-17,60,S0782405,"Syringe,disp,5ml,ster/BOX-100",10240,10240,LTA,CLOSED
